category,timestamp,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
InboundTrafficMetrics,30-05-2023 19:51:55,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:05,0,0,0,1352,9,1352,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:05,0,0,0,208,4,208,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:15,0,0,0,68616,18,68616,18,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:15,0,0,0,34944,22,34944,22,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:15,0,0,0,352,2,352,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:25,0,0,0,656,1,656,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:25,0,0,0,592,1,592,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:25,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:35,0,0,0,3528,3,3528,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:35,0,0,0,5712,3,5712,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:45,0,0,0,11808,6,11808,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:45,0,0,0,11392,5,11392,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:45,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:55,0,0,0,9368,5,9368,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:55,0,0,0,8472,6,8472,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:52:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:52:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:05,0,0,0,10592,5,10592,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:05,0,0,0,9632,5,9632,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:05,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:15,0,0,0,23824,10,23824,10,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:15,0,0,0,39336,11,39336,11,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:15,0,0,0,400,3,400,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:25,0,0,0,9864,5,9864,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:25,0,0,0,15112,6,15112,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:25,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:35,0,0,0,9952,7,9952,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:35,0,0,0,10160,7,10160,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:35,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:45,0,0,0,3664,2,3664,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:45,0,0,0,2896,3,2896,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:45,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:55,0,0,0,4840,3,4840,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:55,0,0,0,7696,3,7696,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:53:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:53:55,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:05,0,0,0,1872,1,1872,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:05,0,0,0,1008,1,1008,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:15,0,0,0,10792,8,10792,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:15,0,0,0,20248,9,20248,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:15,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:25,0,0,0,7712,1,7712,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:25,0,0,0,3240,1,3240,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:25,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:35,0,0,0,7856,6,7856,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:35,0,0,0,8016,3,8016,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:45,0,0,0,8856,6,8856,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:45,0,0,0,21040,6,21040,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:45,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:55,0,0,0,2040,2,2040,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:55,0,0,0,1680,2,1680,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:54:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:54:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:05,0,0,0,13176,6,13176,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:05,0,0,0,17488,6,17488,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:05,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:15,0,0,0,8344,7,8344,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:15,0,0,0,15872,7,15872,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:15,0,0,0,400,3,400,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:25,0,0,0,30720,9,30720,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:25,0,0,0,62640,12,62640,12,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:25,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:35,0,0,0,10328,5,10328,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:35,0,0,0,14896,6,14896,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:35,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:45,0,0,0,6576,4,6576,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:45,0,0,0,10192,4,10192,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:45,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:55,0,0,0,2000,2,2000,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:55,0,0,0,2224,2,2224,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:55:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:55:55,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:05,0,0,0,1496,1,1496,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:05,0,0,0,432,8,432,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:15,0,0,0,28512,10,28512,10,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:15,0,0,0,30104,12,30104,12,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:15,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:25,0,0,0,45888,13,45888,13,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:25,0,0,0,29880,16,29880,16,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:25,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:35,0,0,0,23656,8,23656,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:35,0,0,0,10936,9,10936,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:45,0,0,0,968,1,968,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:45,0,0,0,1112,1,1112,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:45,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:55,0,0,0,5192,2,5192,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:55,0,0,0,8840,3,8840,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:56:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:56:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:05,0,0,0,1496,1,1496,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:05,0,0,0,456,9,456,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:05,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:15,0,0,0,12184,6,12184,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:15,0,0,0,11024,5,11024,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:15,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:25,0,0,0,1088,1,1088,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:25,0,0,0,1720,2,1720,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:25,0,0,0,760,5,760,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:35,0,0,0,14904,8,14904,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:35,0,0,0,13840,6,13840,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:45,0,0,0,11248,5,11248,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:45,0,0,0,10568,5,10568,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:45,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:55,0,0,0,9056,5,9056,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:55,0,0,0,10136,4,10136,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:57:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:57:55,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:05,0,0,0,1696,1,1696,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:05,0,0,0,568,1,568,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:15,0,0,0,17184,7,17184,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:15,0,0,0,21464,7,21464,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:15,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:25,0,0,0,3200,2,3200,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:25,0,0,0,5160,2,5160,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:25,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:35,0,0,0,6960,5,6960,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:35,0,0,0,7664,4,7664,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:45,0,0,0,43408,12,43408,12,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:45,0,0,0,16960,15,16960,15,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:45,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:55,0,0,0,37704,13,37704,13,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:55,0,0,0,54760,16,54760,16,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:58:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:58:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:05,0,0,0,4880,3,4880,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:05,0,0,0,9872,4,9872,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:05,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:15,0,0,0,48984,11,48984,11,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:15,0,0,0,19472,9,19472,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:15,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:25,0,0,0,8480,3,8480,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:25,0,0,0,4936,3,4936,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:25,0,0,0,696,4,696,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:35,0,0,0,6800,4,6800,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:35,0,0,0,12136,5,12136,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:45,0,0,0,8336,3,8336,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:45,0,0,0,5832,3,5832,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:45,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:55,0,0,0,3248,2,3248,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:55,0,0,0,1424,2,1424,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 19:59:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 19:59:55,0,0,0,0,0,0,0,0,0,0,0
