category,timestamp,n_pkts,n_bits,n_drops,n_syn_pkts,n_ack_pkts,n_psh_pkts,n_rst_pkts,n_fin_pkts,n_ece_pkts,n_urg_pkts,n_cwr_pkts,n_tcp_payload_misbehaviour_drops,n_tcp_payload_misbehaviour_timeouts,n_out_of_order_drops,n_ssl_renegotiation_requests
InboundTCPMetrics,1685405781000,8,7728,0,3,7,3,9,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685405781000,8,7728,0,3,7,3,9,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685405781000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405791000,2,3808,0,3,2,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405791000,2,3808,0,3,2,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405791000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405801000,3,7848,0,2,2,1,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405801000,3,7848,0,2,2,1,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405801000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405811000,4,16984,0,5,4,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405811000,4,16984,0,5,4,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405811000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405821000,2,1576,0,2,1,8,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405821000,2,1576,0,2,1,8,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405821000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405831000,5,12776,0,3,5,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685405831000,5,12776,0,3,5,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685405831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405841000,1,1048,0,3,8,5,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405841000,1,1048,0,3,8,5,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405841000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405851000,74,760344,0,2,74,8,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685405851000,74,760344,0,2,74,8,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685405851000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405861000,1,968,0,2,1,5,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405861000,1,968,0,2,1,5,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405861000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405871000,1,1416,0,1,1,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405871000,1,1416,0,1,1,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405871000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405881000,1,1136,0,1,1,7,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405881000,1,1136,0,1,1,7,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405881000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405891000,7,20640,0,5,7,2,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685405891000,7,20640,0,5,7,2,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685405891000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405901000,1,1176,0,3,1,7,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405901000,1,1176,0,3,1,7,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405911000,2,3720,0,1,2,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405911000,2,3720,0,1,2,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405911000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405921000,1,1472,0,2,1,7,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405921000,1,1472,0,2,1,7,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405921000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405931000,1,1264,0,3,1,3,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405931000,1,1264,0,3,1,3,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405931000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405941000,1,816,0,3,8,5,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405941000,1,816,0,3,8,5,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405941000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405951000,4,8904,0,5,4,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405951000,4,8904,0,5,4,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405951000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405961000,1,1024,0,1,1,7,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405961000,1,1024,0,1,1,7,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405961000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405971000,2,6376,0,3,2,7,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405971000,2,6376,0,3,2,7,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405971000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405981000,1,840,0,1,1,6,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405981000,1,840,0,1,1,6,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405981000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685405991000,1,1472,0,1,1,5,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405991000,1,1472,0,1,1,5,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685405991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406001000,1,1208,0,2,1,8,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406001000,1,1208,0,2,1,8,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406011000,10,31688,0,1,10,4,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685406011000,10,31688,0,1,10,4,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685406011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406021000,10,14000,0,3,10,3,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406021000,10,14000,0,3,10,3,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406031000,8,13344,0,5,7,2,9,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406031000,8,13344,0,5,7,2,9,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406031000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406041000,1,1144,0,0,1,6,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406041000,1,1144,0,0,1,6,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406051000,1,1280,0,2,1,4,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406051000,1,1280,0,2,1,4,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406051000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406061000,1,984,0,1,1,5,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406061000,1,984,0,1,1,5,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406061000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406071000,4,9080,0,3,4,1,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406071000,4,9080,0,3,4,1,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406071000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406081000,3,3088,0,5,2,1,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406081000,3,3088,0,5,2,1,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406081000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406091000,5,16536,0,4,5,1,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406091000,5,16536,0,4,5,1,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406091000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406101000,5,17728,0,4,5,1,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406101000,5,17728,0,4,5,1,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406111000,4,11728,0,4,3,1,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406111000,4,11728,0,4,3,1,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406121000,1,1208,0,3,1,8,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406121000,1,1208,0,3,1,8,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406131000,8,22200,0,8,7,2,2,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685406131000,8,22200,0,8,7,2,2,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685406131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406141000,1,1216,0,0,1,9,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406141000,1,1216,0,0,1,9,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406151000,1,3544,0,1,1,7,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406151000,1,3544,0,1,1,7,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406161000,1,1328,0,2,1,6,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406161000,1,1328,0,2,1,6,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406171000,1,1016,0,1,1,3,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406171000,1,1016,0,1,1,3,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406181000,1,888,0,0,1,7,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406181000,1,888,0,0,1,7,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406191000,5,11608,0,5,4,1,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406191000,5,11608,0,5,4,1,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406201000,14,15984,0,5,14,4,7,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406201000,14,15984,0,5,14,4,7,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406201000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406211000,2,4144,0,2,1,9,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406211000,2,4144,0,2,1,9,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406221000,1,744,0,2,9,4,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406221000,1,744,0,2,9,4,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406221000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406231000,2,1648,0,5,1,5,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406231000,2,1648,0,5,1,5,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406231000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406241000,2,2936,0,4,2,1,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406241000,2,2936,0,4,2,1,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406251000,5,11336,0,5,5,1,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685406251000,5,11336,0,5,5,1,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685406251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406261000,9,32032,0,6,9,3,0,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685406261000,9,32032,0,6,9,3,0,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685406261000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406271000,12,26472,0,5,11,3,3,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685406271000,12,26472,0,5,11,3,3,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685406271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406281000,16,18640,0,5,15,4,5,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685406281000,16,18640,0,5,15,4,5,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685406281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406291000,2,1600,1,3,1,4,5,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406291000,2,1600,1,3,1,4,5,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406301000,1,920,0,3,1,7,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406301000,1,920,0,3,1,7,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406311000,7,24536,0,8,7,2,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406311000,7,24536,0,8,7,2,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406311000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406321000,11,37808,0,1,10,3,3,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685406321000,11,37808,0,1,10,3,3,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685406321000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406331000,5,21272,0,3,5,1,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406331000,5,21272,0,3,5,1,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406331000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406341000,1,1200,0,1,1,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406341000,1,1200,0,1,1,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406341000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406351000,2,1776,0,3,1,5,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406351000,2,1776,0,3,1,5,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406351000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406361000,1,1296,0,0,1,9,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406361000,1,1296,0,0,1,9,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406371000,5,9408,0,5,4,1,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406371000,5,9408,0,5,4,1,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406381000,17,22368,1,8,17,6,6,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406381000,17,22368,1,8,17,6,6,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406391000,3,4392,0,2,2,1,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406391000,3,4392,0,2,2,1,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406391000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406401000,2,2448,0,2,2,1,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406401000,2,2448,0,2,2,1,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406401000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406411000,3,11200,0,4,2,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406411000,3,11200,0,4,2,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406421000,1,1088,0,1,1,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406421000,1,1088,0,1,1,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406421000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406431000,6,13552,0,5,5,1,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685406431000,6,13552,0,5,5,1,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685406431000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406441000,1,1080,0,0,1,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406441000,1,1080,0,0,1,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406441000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406451000,1,3264,0,3,1,6,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406451000,1,3264,0,3,1,6,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406451000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406461000,3,8456,0,4,3,1,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406461000,3,8456,0,4,3,1,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406461000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406471000,1,1272,0,1,1,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406471000,1,1272,0,1,1,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406471000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406481000,1,1360,0,2,1,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406481000,1,1360,0,2,1,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406481000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406491000,6,15296,0,6,5,2,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406491000,6,15296,0,6,5,2,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406491000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406501000,1,768,0,1,1,5,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406501000,1,768,0,1,1,5,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406501000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406511000,2,3712,0,1,2,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406511000,2,3712,0,1,2,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406511000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406521000,2,2088,0,3,1,9,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406521000,2,2088,0,3,1,9,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406521000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406531000,9,872,0,0,9,3,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406531000,9,872,0,0,9,3,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406531000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406541000,6,20048,0,7,5,2,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406541000,6,20048,0,7,5,2,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406551000,5,15936,0,5,5,2,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406551000,5,15936,0,5,5,2,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406551000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406561000,74,758264,0,6,73,9,3,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406561000,74,758264,0,6,73,9,3,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406571000,2,6168,0,2,1,6,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406571000,2,6168,0,2,1,6,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406581000,1,1144,0,3,1,6,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406581000,1,1144,0,3,1,6,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406581000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406591000,3,2576,0,6,1,7,6,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406591000,3,2576,0,6,1,7,6,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406601000,1,1112,0,1,1,8,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406601000,1,1112,0,1,1,8,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406601000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406611000,17,83104,0,8,17,5,0,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685406611000,17,83104,0,8,17,5,0,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685406611000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406621000,7,9872,0,3,7,2,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406621000,7,9872,0,3,7,2,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406621000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406631000,9,9704,0,2,9,2,6,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406631000,9,9704,0,2,9,2,6,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685406631000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406641000,1,1264,0,0,1,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406641000,1,1264,0,0,1,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406641000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406651000,2,2224,0,6,1,7,3,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406651000,2,2224,0,6,1,7,3,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685406651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406661000,1,752,0,0,1,6,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406661000,1,752,0,0,1,6,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406661000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406671000,8,20520,0,7,7,2,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406671000,8,20520,0,7,7,2,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406681000,2,7304,0,1,2,9,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406681000,2,7304,0,1,2,9,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406681000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406691000,1,5088,0,1,1,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406691000,1,5088,0,1,1,8,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406691000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406701000,1,776,0,4,7,4,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406701000,1,776,0,4,7,4,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406701000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406711000,3,11560,0,3,3,1,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406711000,3,11560,0,3,3,1,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685406711000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406721000,3,4632,0,2,2,1,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406721000,3,4632,0,2,2,1,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406721000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406731000,7,17032,0,9,7,2,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685406731000,7,17032,0,9,7,2,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685406731000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406741000,1,664,0,3,6,5,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685406741000,1,664,0,3,6,5,2,0,0,0,0,0,0,0,0
